17:00 - 17:30;49157;52178
17:30 - 18:00;50024;52944
18:00 - 18:30;51020;53376
18:30 - 19:00;52617;53945
19:00 - 19:30;53518;55624
19:30 - 20:00;52679;55784
20:00 - 20:30;51361;54640
20:30 - 21:00;50047;52870
21:00 - 21:30;48399;51435
21:30 - 22:00;46316;49620
22:00 - 22:30;43846;47586
22:30 - 23:00;41305;45259
23:00 - 23:30;38893;43186
23:30 - 00:00;36372;41182
00:00 - 00:30;34387;39045
00:30 - 01:00;33672;37650
01:00 - 01:30;33740;37501
01:30 - 02:00;33983;36966
02:00 - 02:30;33540;36218
02:30 - 03:00;32775;35293
03:00 - 03:30;32479;34671
03:30 - 04:00;32284;34508
04:00 - 04:30;31769;33967
04:30 - 05:00;31502;33272
05:00 - 05:30;31435;32839
05:30 - 06:00;31802;32876
06:00 - 06:30;32872;33738
06:30 - 07:00;35546;35435
07:00 - 07:30;38921;39845
07:30 - 08:00;42329;43020
08:00 - 08:30;44877;46360
08:30 - 09:00;45910;48172
09:00 - 09:30;46446;49400
09:30 - 10:00;47005;49929
10:00 - 10:30;48009;50983
10:30 - 11:00;48121;51229
11:00 - 11:30;47973;51578
11:30 - 12:00;48036;51697
12:00 - 12:30;48306;51740
12:30 - 13:00;48634;51862
13:00 - 13:30;48497;51959
13:30 - 14:00;48364;51929
14:00 - 14:30;48245;51423
14:30 - 15:00;48112;51285
15:00 - 15:30;47840;51284
15:30 - 16:00;47405;50945
16:00 - 16:30;47550;50785
16:30 - 17:00;48455;51143
17:00 - 17:30;49394;51763
17:30 - 18:00;50324;52496
18:00 - 18:30;50909;53177
18:30 - 19:00;51886;53742
19:00 - 19:30;53203;55154
19:30 - 20:00;53134;55490
20:00 - 20:30;51704;54169
20:30 - 21:00;50098;52717
21:00 - 21:30;48240;51274
21:30 - 22:00;46208;49515
22:00 - 22:30;44010;47432
22:30 - 23:00;41621;45128
23:00 - 23:30;39327;43014
23:30 - 00:00;36918;41133
00:00 - 00:30;34777;37999
00:30 - 01:00;33607;36652
01:00 - 01:30;33771;36515
01:30 - 02:00;33630;36161
02:00 - 02:30;32985;35762
02:30 - 03:00;32390;35191
03:00 - 03:30;32128;34526
03:30 - 04:00;31977;34567
04:00 - 04:30;31511;33995
04:30 - 05:00;31046;33220
05:00 - 05:30;30882;32836
05:30 - 06:00;31283;32940
06:00 - 06:30;32158;33864
06:30 - 07:00;34568;36108
07:00 - 07:30;38003;40133
07:30 - 08:00;41432;43046
08:00 - 08:30;44130;46648
08:30 - 09:00;45202;48147
09:00 - 09:30;45667;49233
09:30 - 10:00;46065;49639
10:00 - 10:30;46867;50719
10:30 - 11:00;47231;50888
11:00 - 11:30;47051;50889
11:30 - 12:00;46816;51093
12:00 - 12:30;46816;51324
12:30 - 13:00;47139;51324
13:00 - 13:30;47386;51435
13:30 - 14:00;47228;51176
14:00 - 14:30;46577;50728
14:30 - 15:00;46218;50250
15:00 - 15:30;46072;49993
15:30 - 16:00;45777;49553
16:00 - 16:30;45810;49008
16:30 - 17:00;46550;49557
17:00 - 17:30;47473;50268
17:30 - 18:00;48655;51104
18:00 - 18:30;49908;51653
18:30 - 19:00;51332;52315
19:00 - 19:30;52120;53840
19:30 - 20:00;51463;54418
20:00 - 20:30;50260;53475
20:30 - 21:00;48843;52313
21:00 - 21:30;47241;50621
21:30 - 22:00;45337;49066
22:00 - 22:30;43072;47251
22:30 - 23:00;40603;44891
23:00 - 23:30;38274;42669
23:30 - 00:00;36098;40741
00:00 - 00:30;34126;38108
00:30 - 01:00;33395;36587
01:00 - 01:30;33635;36548
01:30 - 02:00;33720;36435
02:00 - 02:30;33220;36182
02:30 - 03:00;32563;35058
03:00 - 03:30;32297;34311
03:30 - 04:00;32143;34326
04:00 - 04:30;31709;33801
04:30 - 05:00;31281;33220
05:00 - 05:30;31169;32930
05:30 - 06:00;31510;33147
06:00 - 06:30;32463;33983
06:30 - 07:00;34841;35292
07:00 - 07:30;38035;39068
07:30 - 08:00;41340;42702
08:00 - 08:30;44213;46455
08:30 - 09:00;45392;47914
09:00 - 09:30;45702;48992
09:30 - 10:00;46349;49335
10:00 - 10:30;47344;49968
10:30 - 11:00;47381;49956
11:00 - 11:30;47184;49577
11:30 - 12:00;47128;49347
12:00 - 12:30;47014;49020
12:30 - 13:00;47156;48822
13:00 - 13:30;47007;48684
13:30 - 14:00;46713;48167
14:00 - 14:30;46220;47491
14:30 - 15:00;45867;47083
15:00 - 15:30;45534;46886
15:30 - 16:00;44967;46353
16:00 - 16:30;44749;46281
16:30 - 17:00;45214;46717
17:00 - 17:30;45947;47573
17:30 - 18:00;46764;48509
18:00 - 18:30;47409;49205
18:30 - 19:00;48580;49781
19:00 - 19:30;50360;51783
19:30 - 20:00;50452;52341
20:00 - 20:30;48944;51228
20:30 - 21:00;47333;49922
21:00 - 21:30;45485;48644
21:30 - 22:00;43511;46882
22:00 - 22:30;41631;44961
22:30 - 23:00;39652;43099
23:00 - 23:30;37724;41358
23:30 - 00:00;35822;39784
00:00 - 00:30;34223;37895
00:30 - 01:00;33497;36580
01:00 - 01:30;32840;36523
01:30 - 02:00;32769;35828
02:00 - 02:30;32133;34863
02:30 - 03:00;31504;33724
03:00 - 03:30;31185;32959
03:30 - 04:00;30805;32844
04:00 - 04:30;30167;32141
04:30 - 05:00;29626;31524
05:00 - 05:30;29438;31238
05:30 - 06:00;29540;31049
06:00 - 06:30;29726;31194
06:30 - 07:00;30495;31734
07:00 - 07:30;31622;33971
07:30 - 08:00;32760;35667
08:00 - 08:30;34176;37680
08:30 - 09:00;35836;38967
09:00 - 09:30;38081;41034
09:30 - 10:00;39984;42615
10:00 - 10:30;41152;44072
10:30 - 11:00;41675;44674
11:00 - 11:30;42144;44953
11:30 - 12:00;42257;44770
12:00 - 12:30;42084;44528
12:30 - 13:00;42191;44265
13:00 - 13:30;42088;43981
13:30 - 14:00;41701;43670
14:00 - 14:30;41486;43329
14:30 - 15:00;40997;42992
15:00 - 15:30;40198;42487
15:30 - 16:00;40003;42169
16:00 - 16:30;39923;42265
16:30 - 17:00;40020;42549
17:00 - 17:30;40441;42657
17:30 - 18:00;41557;43546
18:00 - 18:30;42973;44683
18:30 - 19:00;44746;45380
19:00 - 19:30;46257;47837
19:30 - 20:00;45846;48715
20:00 - 20:30;44448;47664
20:30 - 21:00;43052;46150
21:00 - 21:30;41511;44602
21:30 - 22:00;40017;43377
22:00 - 22:30;38660;42056
22:30 - 23:00;37228;40580
23:00 - 23:30;35818;38821
23:30 - 00:00;34271;37706
00:00 - 00:30;32835;36220
00:30 - 01:00;32098;35273
01:00 - 01:30;32124;35185
01:30 - 02:00;31992;35341
02:00 - 02:30;31101;33973
02:30 - 03:00;30114;32728
03:00 - 03:30;29529;32069
03:30 - 04:00;29139;31947
04:00 - 04:30;28601;31217
04:30 - 05:00;28124;30553
05:00 - 05:30;27818;29647
05:30 - 06:00;27873;29492
06:00 - 06:30;28137;29392
06:30 - 07:00;28325;29821
07:00 - 07:30;28757;30907
07:30 - 08:00;29614;31704
08:00 - 08:30;30844;33783
08:30 - 09:00;32192;34943
09:00 - 09:30;33992;36664
09:30 - 10:00;35740;38195
10:00 - 10:30;37141;39864
10:30 - 11:00;38071;40729
11:00 - 11:30;38925;41339
11:30 - 12:00;39560;41353
12:00 - 12:30;40060;41466
12:30 - 13:00;40645;41601
13:00 - 13:30;40883;41594
13:30 - 14:00;40721;41247
14:00 - 14:30;40167;40749
14:30 - 15:00;39708;40398
15:00 - 15:30;39314;40548
15:30 - 16:00;39045;40657
16:00 - 16:30;39080;41026
16:30 - 17:00;39647;41668
17:00 - 17:30;40443;42292
17:30 - 18:00;41591;43446
18:00 - 18:30;42392;44528
18:30 - 19:00;43162;45412
19:00 - 19:30;44903;47261
19:30 - 20:00;46146;48641
20:00 - 20:30;45570;48132
20:30 - 21:00;44008;46682
21:00 - 21:30;42282;45799
21:30 - 22:00;40515;44236
22:00 - 22:30;38657;42609
22:30 - 23:00;36793;40563
23:00 - 23:30;35113;38747
23:30 - 00:00;33064;37121
00:00 - 00:30;31363;35131
00:30 - 01:00;31030;33765
01:00 - 01:30;31379;33673
01:30 - 02:00;31577;33458
02:00 - 02:30;31126;33088
02:30 - 03:00;30514;32408
03:00 - 03:30;30255;31741
03:30 - 04:00;30047;31462
04:00 - 04:30;29666;31185
04:30 - 05:00;29420;30566
05:00 - 05:30;29393;30399
05:30 - 06:00;29696;30584
06:00 - 06:30;30681;31169
06:30 - 07:00;33221;33216
07:00 - 07:30;36540;37949
07:30 - 08:00;39810;41066
08:00 - 08:30;42511;44714
08:30 - 09:00;43856;46324
09:00 - 09:30;44896;47444
09:30 - 10:00;45791;47664
10:00 - 10:30;46661;48007
10:30 - 11:00;46611;47484
11:00 - 11:30;46422;47012
11:30 - 12:00;46482;46965
12:00 - 12:30;46758;46906
12:30 - 13:00;47028;46939
13:00 - 13:30;46822;46760
13:30 - 14:00;46703;46447
14:00 - 14:30;46506;46209
14:30 - 15:00;46307;45961
15:00 - 15:30;45871;45943
15:30 - 16:00;45510;45737
16:00 - 16:30;45747;45498
16:30 - 17:00;46703;46084
17:00 - 17:30;47720;46951
17:30 - 18:00;48800;48051
18:00 - 18:30;49449;48980
18:30 - 19:00;50597;49476
19:00 - 19:30;52178;51387
19:30 - 20:00;51970;53403
20:00 - 20:30;50729;52869
20:30 - 21:00;49218;51251
21:00 - 21:30;47501;49496
21:30 - 22:00;45489;47785
22:00 - 22:30;43188;45934
22:30 - 23:00;40732;43815
23:00 - 23:30;38265;42085
23:30 - 00:00;35766;39696
00:00 - 00:30;33868;37271
00:30 - 01:00;32969;35626
01:00 - 01:30;32904;35592
01:30 - 02:00;33152;35286
02:00 - 02:30;32804;34593
02:30 - 03:00;32331;33655
03:00 - 03:30;32322;33197
03:30 - 04:00;32003;33080
04:00 - 04:30;31182;32473
04:30 - 05:00;30461;31765
05:00 - 05:30;30255;31500
05:30 - 06:00;30700;31624
06:00 - 06:30;31604;32620
06:30 - 07:00;33581;34460
07:00 - 07:30;36668;37891
07:30 - 08:00;40072;41001
08:00 - 08:30;42663;44918
08:30 - 09:00;43822;46510
09:00 - 09:30;44513;47969
09:30 - 10:00;45021;48291
10:00 - 10:30;45620;49137
10:30 - 11:00;45758;49178
11:00 - 11:30;46006;49149
11:30 - 12:00;46114;49438
12:00 - 12:30;45754;49701
12:30 - 13:00;45686;50201
13:00 - 13:30;45624;50448
13:30 - 14:00;45341;50473
14:00 - 14:30;44942;50454
14:30 - 15:00;44683;50405
15:00 - 15:30;44247;50187
15:30 - 16:00;44006;49942
16:00 - 16:30;44414;48925
16:30 - 17:00;45299;49694
17:00 - 17:30;46373;50203
17:30 - 18:00;47487;51186
18:00 - 18:30;48162;51675
18:30 - 19:00;48950;52010
19:00 - 19:30;50736;53033
19:30 - 20:00;51386;53847
20:00 - 20:30;50326;53057
20:30 - 21:00;48801;51461
21:00 - 21:30;46915;50130
21:30 - 22:00;44888;48253
22:00 - 22:30;42601;46051
22:30 - 23:00;40148;43613
23:00 - 23:30;37854;41451
23:30 - 00:00;35379;39426
00:00 - 00:30;33180;37223
00:30 - 01:00;32603;35767
01:00 - 01:30;32584;35692
01:30 - 02:00;32653;34943
02:00 - 02:30;32378;34536
02:30 - 03:00;31981;33889
03:00 - 03:30;32032;33402
03:30 - 04:00;31681;32982
04:00 - 04:30;30692;32262
04:30 - 05:00;29810;29929
05:00 - 05:30;29561;31364
05:30 - 06:00;30050;31617
06:00 - 06:30;30971;32497
06:30 - 07:00;32987;34390
07:00 - 07:30;36111;38539
07:30 - 08:00;39615;41934
08:00 - 08:30;42395;45603
08:30 - 09:00;43758;47129
09:00 - 09:30;44569;48064
09:30 - 10:00;44994;48344
10:00 - 10:30;45418;48956
10:30 - 11:00;45322;49083
11:00 - 11:30;45252;49159
11:30 - 12:00;45330;49000
12:00 - 12:30;45351;48842
12:30 - 13:00;45510;48940
13:00 - 13:30;45518;48998
13:30 - 14:00;45310;48744
14:00 - 14:30;44870;48312
14:30 - 15:00;44614;47764
15:00 - 15:30;44191;47482
15:30 - 16:00;43995;47119
16:00 - 16:30;44396;46565
16:30 - 17:00;45244;47073
17:00 - 17:30;46235;48243
17:30 - 18:00;47219;49101
18:00 - 18:30;47714;49819
18:30 - 19:00;48369;50351
19:00 - 19:30;50094;51715
19:30 - 20:00;50782;53245
20:00 - 20:30;49953;52544
20:30 - 21:00;48670;51214
21:00 - 21:30;47072;49970
21:30 - 22:00;45198;48177
22:00 - 22:30;42930;45985
22:30 - 23:00;40530;43786
23:00 - 23:30;38322;41817
23:30 - 00:00;35899;39821
00:00 - 00:30;33782;37492
00:30 - 01:00;32883;35606
01:00 - 01:30;32626;35521
01:30 - 02:00;32741;35615
02:00 - 02:30;32253;34976
02:30 - 03:00;31656;34120
03:00 - 03:30;31421;33637
03:30 - 04:00;31147;33558
04:00 - 04:30;30603;33093
04:30 - 05:00;30140;32405
05:00 - 05:30;30075;32197
05:30 - 06:00;30525;32358
06:00 - 06:30;31449;33000
06:30 - 07:00;33423;34990
07:00 - 07:30;36535;38852
07:30 - 08:00;39938;42210
08:00 - 08:30;42499;46388
08:30 - 09:00;43703;47992
09:00 - 09:30;44372;48931
09:30 - 10:00;45012;48802
10:00 - 10:30;45940;49390
10:30 - 11:00;46144;49149
11:00 - 11:30;46132;48810
11:30 - 12:00;46167;48514
12:00 - 12:30;45882;48224
12:30 - 13:00;45868;48217
13:00 - 13:30;45830;48085
13:30 - 14:00;45632;47737
14:00 - 14:30;45240;47394
14:30 - 15:00;45025;46969
15:00 - 15:30;44638;46644
15:30 - 16:00;44383;46311
16:00 - 16:30;44712;46233
16:30 - 17:00;45552;46755
17:00 - 17:30;46551;47510
17:30 - 18:00;47612;48414
18:00 - 18:30;48228;48824
18:30 - 19:00;48907;49250
19:00 - 19:30;50564;50574
19:30 - 20:00;51176;52671
20:00 - 20:30;50274;52287
20:30 - 21:00;48843;51342
21:00 - 21:30;47016;49731
21:30 - 22:00;45089;48425
22:00 - 22:30;42932;46614
22:30 - 23:00;40562;44483
23:00 - 23:30;38375;42312
23:30 - 00:00;35949;40326
00:00 - 00:30;33889;37396
00:30 - 01:00;32919;35354
01:00 - 01:30;32803;35293
01:30 - 02:00;33124;35217
02:00 - 02:30;32685;34881
02:30 - 03:00;32003;33981
03:00 - 03:30;31786;33516
03:30 - 04:00;31615;33340
04:00 - 04:30;31186;32906
04:30 - 05:00;30779;32290
05:00 - 05:30;30588;31938
05:30 - 06:00;31038;31972
06:00 - 06:30;31830;32470
06:30 - 07:00;33702;34081
07:00 - 07:30;36847;37891
07:30 - 08:00;40341;41566
08:00 - 08:30;43215;45072
08:30 - 09:00;44544;46852
09:00 - 09:30;45140;48979
09:30 - 10:00;46119;49428
10:00 - 10:30;47081;50767
10:30 - 11:00;46871;51137
11:00 - 11:30;46780;51329
11:30 - 12:00;46825;51608
12:00 - 12:30;46886;51924
12:30 - 13:00;46895;52091
13:00 - 13:30;46640;52207
13:30 - 14:00;46168;51969
14:00 - 14:30;45655;51670
14:30 - 15:00;45247;51150
15:00 - 15:30;44775;50705
15:30 - 16:00;44370;50063
16:00 - 16:30;44367;49965
16:30 - 17:00;44754;50200
17:00 - 17:30;45289;50701
17:30 - 18:00;46155;51494
18:00 - 18:30;46645;51857
18:30 - 19:00;46982;51717
19:00 - 19:30;48470;52434
19:30 - 20:00;49892;52815
20:00 - 20:30;49318;51592
20:30 - 21:00;47242;50034
21:00 - 21:30;45064;48574
21:30 - 22:00;43114;46730
22:00 - 22:30;41170;45124
22:30 - 23:00;39256;43309
23:00 - 23:30;37429;41383
23:30 - 00:00;35507;39848
00:00 - 00:30;33841;37951
00:30 - 01:00;32996;36251
01:00 - 01:30;32944;36166
01:30 - 02:00;32810;35827
02:00 - 02:30;31999;35001
02:30 - 03:00;31107;33607
03:00 - 03:30;30652;32818
03:30 - 04:00;30278;32562
04:00 - 04:30;29589;31988
04:30 - 05:00;29025;31186
05:00 - 05:30;28752;30818
05:30 - 06:00;28784;30784
06:00 - 06:30;28997;30994
06:30 - 07:00;29451;31546
07:00 - 07:30;30414;32947
07:30 - 08:00;31891;34697
08:00 - 08:30;33456;37348
08:30 - 09:00;35057;38918
09:00 - 09:30;36964;41197
09:30 - 10:00;38691;42870
10:00 - 10:30;40319;44463
10:30 - 11:00;41409;45160
11:00 - 11:30;41813;45569
11:30 - 12:00;41733;45781
12:00 - 12:30;41736;46039
12:30 - 13:00;41739;46131
13:00 - 13:30;41466;46120
13:30 - 14:00;41016;45870
14:00 - 14:30;40544;45355
14:30 - 15:00;40101;45122
15:00 - 15:30;39734;44792
15:30 - 16:00;39542;44448
16:00 - 16:30;39485;44204
16:30 - 17:00;39791;44146
17:00 - 17:30;40657;44342
17:30 - 18:00;41952;45127
18:00 - 18:30;42977;46206
18:30 - 19:00;43978;46957
19:00 - 19:30;45244;48016
19:30 - 20:00;45917;48735
20:00 - 20:30;45225;48052
20:30 - 21:00;43543;46391
21:00 - 21:30;41729;45007
21:30 - 22:00;40071;43713
22:00 - 22:30;38615;42487
22:30 - 23:00;37176;41167
23:00 - 23:30;35798;39999
23:30 - 00:00;34274;38427
00:00 - 00:30;32742;36666
00:30 - 01:00;32017;35206
01:00 - 01:30;32054;35111
01:30 - 02:00;31902;35172
02:00 - 02:30;31166;34254
02:30 - 03:00;30297;33032
03:00 - 03:30;29865;32129
03:30 - 04:00;29515;31801
04:00 - 04:30;28876;31093
04:30 - 05:00;28308;28493
05:00 - 05:30;27910;29810
05:30 - 06:00;27883;29651
06:00 - 06:30;28088;29707
06:30 - 07:00;28262;29886
07:00 - 07:30;28705;30438
07:30 - 08:00;29613;31284
08:00 - 08:30;30829;33092
08:30 - 09:00;32149;34623
09:00 - 09:30;33816;36940
09:30 - 10:00;35539;38661
10:00 - 10:30;37040;40380
10:30 - 11:00;38121;41305
11:00 - 11:30;39050;42158
11:30 - 12:00;39558;42667
12:00 - 12:30;39945;42950
12:30 - 13:00;40353;43055
13:00 - 13:30;40619;43130
13:30 - 14:00;40545;43091
14:00 - 14:30;40001;42858
14:30 - 15:00;39647;42545
15:00 - 15:30;39513;42201
15:30 - 16:00;39281;41927
16:00 - 16:30;39284;42033
16:30 - 17:00;39812;42377
17:00 - 17:30;40536;43020
17:30 - 18:00;41640;43904
18:00 - 18:30;42387;44463
18:30 - 19:00;43132;44180
19:00 - 19:30;44722;45386
19:30 - 20:00;45805;47107
20:00 - 20:30;45241;47123
20:30 - 21:00;44025;45886
21:00 - 21:30;42572;44584
21:30 - 22:00;40846;43199
22:00 - 22:30;38896;41566
22:30 - 23:00;36973;41537
23:00 - 23:30;35204;38011
23:30 - 00:00;33057;36358
00:00 - 00:30;31323;35069
00:30 - 01:00;30685;33326
01:00 - 01:30;30736;33231
01:30 - 02:00;30874;33555
02:00 - 02:30;30383;33082
02:30 - 03:00;29813;32315
03:00 - 03:30;29631;31563
03:30 - 04:00;29422;31334
04:00 - 04:30;29049;30727
04:30 - 05:00;28797;30166
05:00 - 05:30;28775;29909
05:30 - 06:00;29268;30070
06:00 - 06:30;30367;31057
06:30 - 07:00;32449;32469
07:00 - 07:30;35606;36492
07:30 - 08:00;39148;39983
08:00 - 08:30;42034;43950
08:30 - 09:00;43418;45660
09:00 - 09:30;44094;47068
09:30 - 10:00;44860;47515
10:00 - 10:30;45743;48241
10:30 - 11:00;45854;48366
11:00 - 11:30;45877;48236
11:30 - 12:00;46053;48299
12:00 - 12:30;46220;48583
12:30 - 13:00;46345;49162
13:00 - 13:30;46054;49563
13:30 - 14:00;45806;49643
14:00 - 14:30;45572;49405
14:30 - 15:00;45446;49104
15:00 - 15:30;45244;48890
15:30 - 16:00;44891;48539
16:00 - 16:30;44964;48752
16:30 - 17:00;45626;48376
17:00 - 17:30;46695;49012
17:30 - 18:00;47783;49892
18:00 - 18:30;48327;50407
18:30 - 19:00;48870;50416
19:00 - 19:30;50233;51194
19:30 - 20:00;50911;52527
20:00 - 20:30;49909;52128
20:30 - 21:00;48305;50865
21:00 - 21:30;46616;49343
21:30 - 22:00;44698;47469
22:00 - 22:30;42368;45483
22:30 - 23:00;39907;43109
23:00 - 23:30;37578;40396
23:30 - 00:00;35195;38092
00:00 - 00:30;33041;35657
00:30 - 01:00;32243;34275
01:00 - 01:30;32534;34158
01:30 - 02:00;32274;33702
02:00 - 02:30;31686;33152
02:30 - 03:00;30961;32608
03:00 - 03:30;30630;32148
03:30 - 04:00;30443;32007
04:00 - 04:30;29945;31669
04:30 - 05:00;29449;31135
05:00 - 05:30;29389;30896
05:30 - 06:00;29848;30993
06:00 - 06:30;30919;31714
06:30 - 07:00;33036;33292
07:00 - 07:30;36065;37590
07:30 - 08:00;39538;41087
08:00 - 08:30;42088;44470
08:30 - 09:00;43183;45490
09:00 - 09:30;43945;46131
09:30 - 10:00;44669;46071
10:00 - 10:30;45402;46486
10:30 - 11:00;45365;46589
11:00 - 11:30;45225;46708
11:30 - 12:00;45120;47030
12:00 - 12:30;45110;47798
12:30 - 13:00;45316;47680
13:00 - 13:30;45268;47899
13:30 - 14:00;45138;47920
14:00 - 14:30;44845;47801
14:30 - 15:00;44577;47691
15:00 - 15:30;44246;47639
15:30 - 16:00;43963;47191
16:00 - 16:30;44141;46994
16:30 - 17:00;44758;47480
17:00 - 17:30;45537;48089
17:30 - 18:00;46323;48947
18:00 - 18:30;46751;49482
18:30 - 19:00;47419;49815
19:00 - 19:30;49266;50794
19:30 - 20:00;50137;52367
20:00 - 20:30;49270;51947
20:30 - 21:00;47840;50416
21:00 - 21:30;46122;49038
21:30 - 22:00;44289;47242
22:00 - 22:30;42012;45570
22:30 - 23:00;39572;43337
23:00 - 23:30;37316;41082
23:30 - 00:00;35070;38926
00:00 - 00:30;33032;36493
00:30 - 01:00;32122;34798
01:00 - 01:30;32314;34720
01:30 - 02:00;32304;34421
02:00 - 02:30;31557;33829
02:30 - 03:00;30769;33033
03:00 - 03:30;30474;32459
03:30 - 04:00;30288;32194
04:00 - 04:30;29913;31608
04:30 - 05:00;29550;31056
05:00 - 05:30;29435;30840
05:30 - 06:00;29933;30986
06:00 - 06:30;30935;31841
06:30 - 07:00;32776;33170
07:00 - 07:30;35789;37119
07:30 - 08:00;39082;40986
08:00 - 08:30;41521;44354
08:30 - 09:00;42588;46326
09:00 - 09:30;43185;47275
09:30 - 10:00;43869;47992
10:00 - 10:30;44443;49243
10:30 - 11:00;44405;49312
11:00 - 11:30;44627;49031
11:30 - 12:00;44895;49060
12:00 - 12:30;45036;49185
12:30 - 13:00;45309;49399
13:00 - 13:30;45189;49427
13:30 - 14:00;44852;49247
14:00 - 14:30;44544;48955
14:30 - 15:00;44327;48766
15:00 - 15:30;44019;48808
15:30 - 16:00;43879;48508
16:00 - 16:30;44179;48452
16:30 - 17:00;44866;48666
17:00 - 17:30;45720;49436
17:30 - 18:00;46439;50560
18:00 - 18:30;46775;51021
18:30 - 19:00;47303;50976
19:00 - 19:30;48847;51624
19:30 - 20:00;50033;52585
20:00 - 20:30;49516;52059
20:30 - 21:00;48128;50611
21:00 - 21:30;46221;49213
21:30 - 22:00;44098;47502
22:00 - 22:30;41829;45626
22:30 - 23:00;39452;43560
23:00 - 23:30;37200;41350
23:30 - 00:00;34885;39554
00:00 - 00:30;33063;37391
00:30 - 01:00;32269;35842
01:00 - 01:30;32114;35722
01:30 - 02:00;32076;34531
02:00 - 02:30;31493;33773
02:30 - 03:00;30808;32892
03:00 - 03:30;30530;32236
03:30 - 04:00;30154;32027
04:00 - 04:30;29472;31459
04:30 - 05:00;28919;31022
05:00 - 05:30;28745;30664
05:30 - 06:00;29147;30741
06:00 - 06:30;30135;31240
06:30 - 07:00;32193;32544
07:00 - 07:30;35089;36687
07:30 - 08:00;38399;40036
08:00 - 08:30;41236;43521
08:30 - 09:00;42855;45135
09:00 - 09:30;43796;46214
09:30 - 10:00;44408;46698
10:00 - 10:30;45043;47503
10:30 - 11:00;45058;47549
11:00 - 11:30;45116;47448
11:30 - 12:00;45453;47453
12:00 - 12:30;45885;47261
12:30 - 13:00;46342;47272
13:00 - 13:30;46402;N/A
13:30 - 14:00;46266;N/A
14:00 - 14:30;46078;46796
14:30 - 15:00;46024;46834
15:00 - 15:30;45772;47018
15:30 - 16:00;45321;46805
16:00 - 16:30;45336;46734
16:30 - 17:00;45831;46872
17:00 - 17:30;46521;47467
17:30 - 18:00;47274;48132
18:00 - 18:30;47581;48654
18:30 - 19:00;47912;48774
19:00 - 19:30;48661;49758
19:30 - 20:00;48497;50829
20:00 - 20:30;47290;50109
20:30 - 21:00;46037;48836
21:00 - 21:30;44551;47208
21:30 - 22:00;42694;45636
22:00 - 22:30;40714;43732
22:30 - 23:00;38560;41967
23:00 - 23:30;36539;39955
23:30 - 00:00;34539;38447
00:00 - 00:30;32724;36120
00:30 - 01:00;31628;34416
01:00 - 01:30;31513;34310
01:30 - 02:00;31425;33917
02:00 - 02:30;30639;33847
02:30 - 03:00;29832;32026
03:00 - 03:30;29400;31390
03:30 - 04:00;29063;31013
04:00 - 04:30;28407;30269
04:30 - 05:00;27875;29499
05:00 - 05:30;27613;29102
05:30 - 06:00;27628;29150
06:00 - 06:30;27806;29538
06:30 - 07:00;28109;29946
07:00 - 07:30;29044;32087
07:30 - 08:00;30427;34243
08:00 - 08:30;32003;35863
08:30 - 09:00;33648;36709
09:00 - 09:30;35432;38312
09:30 - 10:00;36904;39302
10:00 - 10:30;38044;40160
10:30 - 11:00;38652;40468
11:00 - 11:30;39083;40642
11:30 - 12:00;39593;40437
12:00 - 12:30;40021;39677
12:30 - 13:00;40343;39482
13:00 - 13:30;40121;39458
13:30 - 14:00;39849;39168
14:00 - 14:30;39482;38521
14:30 - 15:00;39112;37993
15:00 - 15:30;38792;37496
15:30 - 16:00;38600;36754
16:00 - 16:30;38523;36524
16:30 - 17:00;38708;36627
17:00 - 17:30;39390;37682
17:30 - 18:00;40496;38894
18:00 - 18:30;41381;40304
18:30 - 19:00;42279;41372
19:00 - 19:30;43472;42675
19:30 - 20:00;44018;44993
20:00 - 20:30;43402;45312
20:30 - 21:00;42086;43929
21:00 - 21:30;40722;42589
21:30 - 22:00;39140;41322
22:00 - 22:30;37467;40096
22:30 - 23:00;35868;38405
23:00 - 23:30;34332;36809
23:30 - 00:00;32690;35412
00:00 - 00:30;30985;33112
00:30 - 01:00;30360;32050
01:00 - 01:30;30108;32052
01:30 - 02:00;30333;31641
02:00 - 02:30;29506;30279
02:30 - 03:00;28716;29231
03:00 - 03:30;28336;27963
03:30 - 04:00;27884;27671
04:00 - 04:30;26946;27077
04:30 - 05:00;26288;26402
05:00 - 05:30;26017;25864
05:30 - 06:00;25944;25730
06:00 - 06:30;26011;25840
06:30 - 07:00;26382;25987
07:00 - 07:30;27267;28108
07:30 - 08:00;28702;30084
08:00 - 08:30;30277;31546
08:30 - 09:00;32018;32614
09:00 - 09:30;33941;35056
09:30 - 10:00;35341;37143
10:00 - 10:30;36154;39129
10:30 - 11:00;36558;39908
11:00 - 11:30;37007;40568
11:30 - 12:00;37023;40517
12:00 - 12:30;36908;40696
12:30 - 13:00;37076;40840
13:00 - 13:30;37096;41161
13:30 - 14:00;37034;41106
14:00 - 14:30;36770;40724
14:30 - 15:00;36611;40497
15:00 - 15:30;36616;40441
15:30 - 16:00;36573;40121
16:00 - 16:30;36578;40168
16:30 - 17:00;36706;40209
17:00 - 17:30;37303;40652
17:30 - 18:00;38288;41462
18:00 - 18:30;39169;42784
18:30 - 19:00;40131;43329
19:00 - 19:30;41408;44155
19:30 - 20:00;42083;44739
20:00 - 20:30;41275;44315
20:30 - 21:00;40007;42728
21:00 - 21:30;38746;41411
21:30 - 22:00;37464;40320
